product_id,lead_time_days,safety_stock
8021473,3,34
6220424,5,23
8021476,6,11
8021458,3,37
8128014,6,7
8140713,6,16
8143717,4,5
8141546,2,15
8130620,6,31
8136497,7,40
8130621,4,19
8128015,2,19
8140714,3,27
8134067,7,24
8140783,2,29
8140114,2,27
8119791,4,6
8123046,6,13
8119790,3,31
8119796,3,5
8123047,7,9
8119797,5,7
8119788,6,24
8119787,5,12
8021890,4,16
8117176,4,29
8117179,7,8
8135129,3,18
8028702,2,40
8133701,6,7
8036971,4,34
8136623,2,36
8136624,5,25
8139571,4,28
8002133,4,12
8009486,5,10
8002134,3,34
8002135,5,23
8118595,4,12
8128513,7,23
8128514,7,6
8142964,4,37
8142980,3,15
8142985,7,19
8142982,3,22
8142959,2,12
8142961,2,23
8142963,4,27
8142966,7,20
8142971,2,36
8142967,6,30
8142965,7,8
8142973,4,37
8142978,7,29
8142974,7,12
8142988,4,30
8142992,7,38
8142991,6,22
8021660,4,32
8016088,3,36
8133828,4,39
8133826,2,18
8133829,5,33
8133825,3,17
8133824,7,36
8133827,6,40
8133822,4,28
8143738,7,26
8143739,5,18
8143740,2,39
8143741,6,18
8143746,3,40
8143742,3,13
8143743,4,29
8143745,7,16
8143737,2,8
8143744,6,25
8128807,3,33
8128806,3,39
8128805,3,11
8139516,6,29
8139515,4,36
8139514,5,29
8007153,2,22
8037371,4,30
9996418,4,14
9996419,4,9
8112692,2,9
9997310,5,40
8039430,2,11
8142584,7,10
8121282,4,13
8000787,5,21
9997475,3,36
8000313,4,24
8142617,5,40
8000786,4,23
8023715,4,23
8023716,4,19
8040404,7,34
8134186,2,30
8134187,7,5
8129606,5,22
8023714,5,35
6298034,6,8
9995983,5,32
9995984,3,13
9995529,3,10
9991183,3,30
9995528,6,40
9995527,4,12
3348,7,38
3347,7,37
3349,2,22
3350,4,25
3195,6,14
8141032,4,33
8141030,7,21
8141031,2,8
8141046,3,6
8141047,5,26
8141041,6,5
8141039,7,25
8141040,2,10
8141048,7,20
8141044,3,8
8141045,2,20
8141042,2,6
8141043,3,40
8137522,6,26
8132993,4,22
8141049,3,40
8137521,6,26
8132991,6,12
8137520,4,24
8132992,3,23
8139653,3,40
8141752,4,21
8141061,5,39
8141062,6,11
8021781,2,28
8009204,2,32
8019383,2,14
8019499,3,11
8021780,7,35
8119387,6,20
8009208,4,18
8009206,2,20
8128293,4,27
8123189,2,34
8123187,7,21
8117627,2,24
8122538,4,32
8122537,3,37
8136191,7,37
8117620,2,21
8117623,3,36
8117621,4,27
8117622,3,13
8126893,7,19
8117618,7,15
8117617,2,26
8117619,6,31
8130244,6,31
8130243,4,5
8122535,3,28
8122534,3,39
8122536,5,27
8117614,2,9
8117612,3,31
8117616,4,34
8117613,5,33
8122533,2,9
8117610,7,13
8117615,7,24
8117611,5,17
8136188,2,22
8136187,4,7
8123191,6,34
8136183,4,7
8136184,4,33
8136186,3,37
8136185,7,5
8123109,3,40
8136189,3,6
8126892,6,25
8117625,4,36
8117624,5,28
8121070,4,32
8121071,3,26
8136190,3,21
8123188,4,36
8123186,7,38
8117626,6,8
8121073,6,10
8121072,3,20
8021489,2,27
8021671,4,19
8140019,6,26
8139956,5,39
8140018,6,15
8021706,6,12
8021490,7,9
8021478,4,15
8021479,4,28
8021480,2,36
8021477,5,37
8021731,7,38
8021820,3,20
8032758,2,5
8032727,7,22
8032754,5,10
8032757,6,36
8032755,6,17
8032756,5,24
8011464,3,19
8011463,3,9
8011462,6,31
8011460,5,22
8011461,5,40
8011459,2,27
8011465,4,10
6033597,7,18
8009403,3,36
8032762,3,21
8032759,4,24
8018245,6,17
8018246,2,14
8023207,6,15
8023210,3,39
8023208,2,10
8023205,3,5
8023206,5,17
8023209,3,8
8018964,3,17
8018965,4,36
8119997,5,12
8119998,6,32
8006699,2,28
6301934,5,30
6033599,6,29
9931816,3,33
8007245,6,27
8007243,7,18
8011641,3,36
8011639,5,26
8011640,2,28
8011638,7,14
9931817,7,28
8007246,6,40
8007248,3,22
8007247,6,38
8022002,2,24
8021999,2,39
8032764,3,40
8032763,6,39
8025005,5,15
8025004,5,10
8022001,3,16
8021998,3,16
8011456,4,9
8018954,5,14
8018958,3,28
8019402,6,24
8018957,2,9
8018961,3,27
8018956,7,11
8018960,5,15
8018955,3,33
8018959,7,7
8018962,7,28
8018963,7,8
8012424,6,29
8012423,5,27
8012422,6,36
8012420,7,18
8012421,7,32
8012419,2,9
8012425,7,6
8116697,2,30
8119330,6,18
8043390,2,7
8043391,2,39
8043392,4,10
8121926,6,21
8043413,3,35
8043414,2,27
8043412,3,19
8039086,2,16
8039085,7,29
8039089,7,15
8039088,7,13
8039090,6,29
8141322,5,13
8029227,6,34
8126074,6,30
8111383,5,8
8111384,6,14
8138570,2,32
8117932,6,37
8123562,7,11
8123561,7,35
8123560,5,24
8136353,2,21
8136354,6,15
8115553,6,31
8029300,7,9
8143121,4,37
8143122,5,13
8143123,4,12
8143119,6,40
8143120,7,7
8029236,2,26
8033736,3,31
8121268,3,21
8139680,2,27
8036326,5,35
8029262,7,32
8029263,2,36
8029264,7,27
8029265,3,33
8036325,4,18
8029259,7,34
8029260,4,24
8029261,3,10
8029416,2,36
8039841,7,35
8029267,7,38
8035930,6,14
8029299,3,36
8029296,6,11
8029278,4,31
8029280,6,25
8029288,6,8
8029256,3,24
8029257,4,11
8038579,3,5
8029274,6,21
8133185,2,40
8141542,6,10
8141541,7,19
8136578,5,34
8137614,3,31
8137615,7,19
8121577,6,12
8115109,5,32
8029268,2,23
8121169,3,7
8041525,5,37
8135920,4,25
8127808,6,23
8127807,4,11
8142304,7,6
8142440,7,11
8032886,6,36
8116953,4,30
8039809,3,31
8029289,2,22
8122744,2,19
8122745,3,19
8122747,7,34
8122749,4,28
8122750,4,23
8122751,5,13
8041257,3,24
8041250,7,21
8141321,6,33
8041265,5,17
8029218,5,36
8029209,2,36
8142737,2,19
8138665,3,17
8136356,7,24
8029314,6,21
8029308,6,36
8138664,7,32
8136355,5,14
8141320,6,37
8033699,4,20
8029305,3,9
8041524,7,11
8131879,7,36
8029313,2,38
8029312,4,10
8119768,7,23
8030078,2,20
8005265,7,40
6301220,5,26
6301216,4,26
6301219,7,23
8021991,2,30
8015322,2,36
8030077,6,9
8021990,5,25
8037737,6,40
8037738,2,11
8026953,5,7
6301217,5,35
6033193,5,19
6033194,6,24
8021063,4,18
8015321,5,40
6301218,6,22
6033195,6,11
8018870,7,13
8018871,3,18
8026483,7,28
8028476,5,10
8010530,6,35
8020240,5,5
8020241,2,10
8111813,6,16
8133362,3,7
8133361,3,39
8135454,6,32
8135455,6,12
8117316,6,22
8117317,5,22
8117318,5,30
8125165,7,11
8138380,5,10
8138381,7,15
8125166,2,28
8125770,7,21
8141753,5,28
8135580,6,25
8135581,2,37
8143983,5,34
8133705,3,35
8038948,7,12
8132737,4,39
8135452,3,10
8135453,2,17
8130047,5,14
8130045,7,14
8130048,2,8
8130044,7,35
8130046,7,11
8130049,2,11
8135451,7,26
8133063,2,25
8133057,6,32
8133074,7,35
8133060,7,29
8133068,4,18
8133058,6,6
8133072,2,31
8133059,6,35
8128327,5,10
8128324,2,12
8128318,2,25
8128319,2,28
8133409,6,27
8133412,2,36
8133411,3,22
8133410,3,38
8128307,7,12
8128311,4,39
8128310,3,5
8128312,5,19
8128313,7,26
8128315,2,13
8128314,5,19
8128316,3,14
8128320,5,35
8128321,6,38
8128322,4,20
8128323,7,35
8128326,4,15
8009411,3,24
6302206,6,11
8031235,7,10
8003573,3,20
8031232,3,23
6302205,3,20
9999434,5,17
8003578,3,31
8003579,6,10
8025594,2,32
8006729,4,6
8119993,4,11
8119992,7,34
8119994,4,20
8119995,3,35
8119996,5,35
8003582,4,7
8031228,3,28
6302213,7,24
8003585,4,5
8031227,3,28
6302212,3,38
8031229,6,31
9999433,2,33
8143629,6,34
8143630,5,22
8143632,4,40
8126672,5,17
8126673,6,5
8126674,3,24
8126671,3,21
8126669,7,16
8126670,4,9
8143631,7,5
8138317,7,9
8138319,5,8
8138318,6,17
8120815,2,7
8120816,5,10
8040146,4,14
8040142,4,12
8040144,7,31
8120814,5,13
8040141,5,11
8040145,2,25
8131191,3,36
8131184,3,5
8131192,5,22
8131182,3,6
8131190,2,38
8029691,7,6
8029690,6,11
8040149,3,21
8040148,7,13
8138314,4,6
8138311,6,20
8138312,5,12
8040147,3,22
8035114,6,12
8121755,6,18
8112248,6,40
8115556,6,33
8127235,7,19
8134985,2,34
8127998,2,37
8134982,7,6
8126040,3,24
8127994,4,7
8127993,7,40
8032419,6,29
8137193,6,32
8133454,3,32
8032401,5,27
8032422,3,10
8142497,5,24
8136052,2,25
8133451,4,6
8136055,6,33
8126039,5,34
8043203,3,16
8115167,4,17
8126041,4,5
8127995,5,11
8133456,2,26
8134983,6,38
8134984,7,11
8133452,6,37
8136050,4,40
8121652,6,21
8137191,6,34
8134974,4,23
8121655,4,15
8136058,2,9
8142500,5,22
8142498,7,37
8142495,3,24
8142501,7,27
8142502,6,9
8142499,5,38
8142494,2,15
8142496,3,37
8032420,5,24
8126038,3,33
8115166,4,40
8121649,2,23
8119024,3,32
8133450,2,36
8136057,7,25
8134972,3,37
8032421,6,7
8134973,5,39
8127992,3,31
8115168,7,31
8115170,7,21
8136056,2,23
8119026,3,16
8119027,5,19
8134986,3,23
8114219,5,19
8114220,4,9
8114221,6,16
8114223,7,19
8029646,3,6
8029717,5,14
8122869,4,7
8140704,4,14
8029648,5,7
8140699,3,18
8029652,2,33
8029684,5,39
8140698,3,29
8029645,3,22
8041455,3,15
8140705,6,27
8140700,4,26
8129573,3,29
8029687,2,40
8029736,3,6
8029667,2,29
8029668,5,29
8029671,4,5
8041457,2,13
8029700,7,35
8129575,6,18
8029693,7,32
8029676,2,29
8140701,5,27
8141424,2,29
8141428,4,26
8141423,6,29
8141434,6,26
8141431,4,27
8141426,6,6
8141425,4,9
8141433,2,36
8141429,6,38
8141427,4,34
8141430,2,27
8141432,5,26
8029829,4,7
8029828,2,13
8034682,4,25
8141337,7,21
8141344,4,14
8141343,3,15
8141338,2,32
8141341,2,6
8123281,2,9
8035877,7,11
8035870,2,6
8133463,2,18
8126220,5,11
8126219,2,28
8138726,7,17
8138725,3,33
8126222,7,34
8126223,3,30
8138724,2,38
8138727,2,7
8126221,3,36
8138731,3,15
8138730,7,39
8138729,7,21
8138728,5,15
8133462,3,18
8123282,6,40
8133461,4,8
8133466,3,29
8133465,7,27
8137168,2,33
8111842,5,35
8137169,3,25
8111848,7,31
8111847,7,20
8142872,6,25
8142873,6,7
8142875,2,26
8142876,5,36
8142870,3,5
8142871,6,18
8142874,3,20
8118067,5,19
8133458,4,13
8136537,6,12
8133460,2,29
8118066,4,33
8041752,7,29
8133457,4,5
8114711,3,39
8114710,4,35
8136536,4,24
8041751,2,39
8041749,6,21
8118068,2,14
8133459,2,34
8136535,4,14
8118065,7,19
8136534,7,22
8110799,4,26
8143242,2,5
8143243,4,17
8139810,6,5
8123947,4,31
8038171,4,37
8139809,2,9
8118442,7,12
8132843,4,36
8029670,5,23
8029666,5,38
8029663,4,28
8120813,4,40
8126676,5,36
8029643,6,5
8029642,4,12
8126677,2,38
8040138,4,20
8118069,4,7
8136527,4,7
8115558,6,12
8136526,2,7
8136525,6,27
8143248,2,33
8143245,5,36
8143244,3,14
8143246,3,20
8029777,5,7
8112250,5,21
8112249,5,12
8125007,3,40
8132391,6,11
8132392,6,35
8125004,3,7
8125006,3,27
8125073,2,39
8125005,5,16
8121360,3,28
8002961,7,5
6300290,5,29
6300769,5,15
8002962,4,18
6300293,3,30
6300768,4,21
8002970,6,24
6300292,2,30
6300767,6,14
8002967,5,38
8022039,7,18
6300291,3,18
6300766,3,32
8032492,3,8
8136754,5,29
8136757,3,32
8043509,2,39
8142415,2,38
8043508,2,14
8142416,4,13
8032491,2,28
8136756,2,38
8136759,2,14
8133653,4,38
8039388,6,25
8039355,6,23
8136902,2,27
8137209,4,28
8115910,5,7
8115909,4,10
8122003,7,32
8136755,3,25
8136758,7,38
8035045,2,37
8035044,4,5
8122000,4,9
8032722,2,40
8143821,7,39
8140193,5,8
8130764,7,11
8130746,6,23
8143822,7,39
8141687,7,16
8138160,3,8
8143820,7,27
8134141,2,36
8134142,7,36
8136904,5,13
8136903,2,9
8143819,6,14
8025096,7,21
8010877,3,20
8126722,4,18
8126721,2,23
8010878,6,10
8010876,4,35
8010875,2,39
8123843,3,12
8001360,6,25
8026858,7,12
8026861,4,5
8001359,5,13
8001358,4,18
8123841,2,34
6030311,6,28
8123842,6,22
6030312,5,39
8026859,3,14
8023886,3,39
8126995,2,29
8120476,4,32
8140345,5,34
8140346,3,10
8140348,5,25
8140347,4,21
8119734,5,20
8119736,5,12
8119737,6,35
8133297,3,17
8119733,4,39
8119738,6,40
8040743,5,36
8140961,5,37
8130474,5,25
8130477,5,8
8130471,7,11
8130476,6,26
8130478,2,18
8130472,2,13
8130480,6,19
8130479,2,13
8134495,7,19
8134494,2,34
8134496,3,22
8134497,3,34
8021718,4,38
9993667,5,19
8142527,4,38
8142529,5,31
8132687,3,34
8132689,7,38
8132688,7,26
8143979,7,19
8143978,5,11
8139309,7,5
8134235,2,16
8134243,4,7
8139648,7,24
8134234,7,34
8134242,2,35
8139308,3,15
8134236,5,38
8139649,4,27
8139650,3,31
8139651,4,38
8134244,4,11
8134238,7,40
8134237,2,13
8134239,4,40
8134247,6,11
8139306,6,9
8134248,5,9
8134241,5,11
8134245,7,15
8034227,3,26
8043156,6,10
8043157,3,12
8043159,4,37
8038350,3,22
8038349,2,28
8043154,7,26
8038351,2,38
8038352,4,18
8017005,5,32
8041105,5,6
8019645,7,28
8129075,6,20
8129096,2,30
8022793,5,28
8037122,5,20
8134857,3,24
8021665,6,30
8017004,5,24
8019489,5,35
8135526,4,6
8135527,7,39
8021438,6,9
8133899,7,37
8123693,2,22
8133898,2,27
8139036,4,7
8133900,4,33
8139034,5,30
8123687,5,22
8123688,7,30
8123689,4,39
8123690,3,15
8123691,2,18
8123692,4,11
8139033,4,18
8139035,7,39
8133897,2,39
8128803,7,28
8133896,2,20
8133895,5,7
8133894,7,23
8140141,3,18
