product_id,current_stock,min_stock,max_stock,reorder_point
8132069,168,8,216,81
8132073,98,13,81,37
6030553,194,14,234,91
8140959,26,20,181,76
8142078,13,39,161,82
8142076,5,5,181,67
8142077,94,38,192,92
8134442,83,29,240,103
8008484,54,36,203,94
8003948,317,30,277,116
8022607,118,28,176,80
8022608,256,18,244,97
8134441,87,26,109,55
8007752,245,37,226,103
8141304,120,27,91,49
8141305,244,28,235,100
8141306,10,24,142,65
8141307,147,32,268,115
8141308,117,20,170,73
8141309,164,5,205,75
8142188,30,28,170,78
8142189,139,9,217,82
8142190,150,35,178,85
8142191,116,38,183,89
8142184,22,9,185,71
8142185,25,20,82,42
8142187,181,17,145,62
8142186,128,34,126,66
8120919,54,34,114,62
8120921,194,21,254,103
8121863,150,38,216,100
8023330,123,13,115,49
8121902,63,34,203,93
8132583,60,11,125,51
8140029,4,19,87,43
8132590,20,10,142,56
8132584,68,27,167,76
8132588,1,40,126,70
8132585,135,31,156,75
8132589,135,14,148,61
8132586,81,17,134,58
8140030,33,38,199,94
8140031,141,24,121,58
8132587,198,29,231,100
8140028,77,31,214,95
8122625,74,7,90,36
8128627,111,12,156,62
8023336,190,11,166,65
8122627,26,21,144,64
8023337,82,20,160,69
8023339,163,6,133,50
8122628,206,27,201,88
8023340,126,8,175,66
8134511,66,22,189,80
8134512,5,8,156,60
8134513,120,36,211,97
8134514,265,14,236,92
8134515,224,7,246,91
8141313,22,16,92,43
8141311,201,25,209,89
8141312,147,24,201,86
8142192,20,27,235,100
8023354,89,17,151,64
8008569,24,21,93,46
8008570,163,35,245,109
8033336,117,5,113,43
8120925,203,9,239,90
8120926,44,40,199,96
8120927,165,14,256,99
8121862,115,31,162,77
8121864,70,23,190,81
8121865,143,20,224,91
8121866,59,14,105,46
8127440,134,28,197,87
8132591,94,28,214,93
8132592,16,29,236,101
8132593,80,19,101,48
8127441,150,9,189,72
8127442,233,37,276,121
8025623,9,19,89,44
8128334,80,37,191,91
8128337,1,36,154,77
8121875,123,33,101,57
8121876,162,23,123,58
8023329,66,9,79,34
8023328,87,13,138,57
8025621,124,16,207,83
8142779,143,15,194,78
8142780,268,24,231,96
8142782,55,14,104,46
8142781,114,35,147,74
8121894,126,26,183,81
8121897,105,19,234,94
8121898,134,9,130,51
8121899,57,10,199,76
8122610,281,16,245,96
8122612,83,29,168,78
8122611,25,23,105,52
8032940,116,31,166,78
8008565,116,26,114,57
8121908,32,32,152,74
8138874,41,10,157,61
8138875,111,16,209,84
8138878,299,39,278,123
8138876,52,24,259,106
8138877,124,6,167,62
8121880,106,18,120,54
8127551,193,6,162,61
8032319,80,6,98,38
8033338,26,35,280,121
8140267,98,30,172,80
8140268,93,22,250,102
8140269,18,32,109,59
8140270,187,23,176,77
8140271,48,26,175,78
8140272,103,30,164,77
8135831,159,36,122,66
8135832,117,23,171,75
8135838,20,36,127,68
8135833,72,21,209,87
8135839,171,29,178,81
8135834,145,36,131,69
8135835,19,5,203,74
8135836,207,17,242,96
8135837,228,36,258,114
8135840,174,33,163,79
8135841,16,36,246,110
8133873,107,15,147,61
8133874,140,14,261,100
8133875,50,36,169,83
8133876,98,24,156,70
8141315,39,32,113,60
8141317,121,26,98,51
8141318,107,29,109,57
8141319,126,31,203,91
8122614,238,33,242,106
8122613,132,20,224,91
8121887,85,12,119,49
8121888,296,25,271,111
8121889,178,29,226,98
8121890,43,5,108,41
8122615,75,10,213,81
8121891,175,32,175,82
8121892,30,27,183,82
8041284,45,22,225,93
8126599,116,11,155,61
8126600,51,7,112,44
8126601,116,14,88,40
8126602,43,36,177,85
8126603,145,18,191,79
8126604,121,7,251,92
8126605,176,38,205,96
8126606,145,32,195,89
8129290,95,11,83,36
8129291,65,20,183,77
8126608,159,16,221,88
8126609,171,16,246,97
8126615,14,35,117,64
8126607,5,18,206,84
8129293,57,19,249,100
8129292,1,40,101,61
8041303,90,18,166,70
8041304,117,22,124,58
8041305,24,7,122,47
8033332,114,5,143,53
8023315,235,35,197,92
8025607,101,11,74,33
8123114,216,14,187,75
8121879,2,27,224,96
8023319,6,29,211,93
8033331,40,28,91,50
8041232,87,38,136,72
8141750,118,20,234,95
8141751,114,10,127,51
8132739,122,16,96,44
8138873,186,37,154,78
8121857,90,15,81,38
8121859,38,19,236,95
8125944,95,17,214,86
8131699,219,21,206,86
8131700,125,17,259,102
8023321,156,39,150,78
8121860,71,29,200,89
8025639,82,33,155,76
8121871,34,10,207,79
8121872,289,24,253,104
8121873,143,6,186,69
8120924,115,27,191,84
8121861,5,27,227,97
8122618,235,26,220,94
8127446,106,23,152,68
8121870,85,24,144,66
8121867,8,20,199,83
8121868,208,23,235,97
8121869,97,21,204,85
8023360,278,28,278,116
8023361,58,10,214,81
8023362,32,32,227,100
8141485,11,26,253,105
8141486,209,12,262,100
8141487,58,37,120,66
8141488,119,13,79,36
8141489,54,10,180,70
8141490,259,15,252,98
8122630,180,6,245,90
8143500,53,18,129,57
8143501,194,9,197,75
8111640,239,26,259,108
8041240,98,9,75,32
8041235,206,25,246,102
8041238,30,13,109,47
8041239,269,19,248,99
8142193,82,27,108,55
8133850,63,11,95,40
8140297,167,7,152,58
8140298,87,26,251,105
8033217,116,23,110,53
8135855,85,31,188,86
8033243,136,30,232,101
8126586,135,14,195,77
8126594,152,26,183,81
8126590,33,37,120,66
8138890,67,10,165,64
8033207,97,23,100,50
8033240,61,13,130,54
8138889,61,28,146,69
8033245,86,25,204,88
8143508,245,36,232,105
8143507,0,40,186,91
8033234,109,16,254,99
8143509,38,14,129,54
8033229,78,13,153,62
8124286,200,21,232,95
8033210,138,38,190,91
8033222,199,19,244,98
8135857,74,15,130,55
8033242,82,6,136,52
8033202,217,37,237,107
8135859,109,18,185,76
8129299,131,25,127,61
8033253,39,18,150,64
8033218,144,35,138,71
8135858,136,15,167,68
8135856,32,37,262,116
8140301,64,26,203,88
8033250,91,18,207,84
8124963,34,35,215,98
8138891,52,17,122,54
8122701,19,33,277,118
8122694,54,34,216,98
8122705,258,5,238,87
8122706,47,23,218,91
8135851,121,12,136,55
8122695,8,13,93,41
8122707,208,17,256,101
8135854,66,29,228,99
8122696,131,31,111,59
8122697,72,39,273,121
8135853,154,21,234,96
8135852,55,40,150,79
8122692,8,28,134,65
8122699,225,10,210,80
8122700,5,19,140,61
8033213,101,18,132,58
8033263,11,16,135,58
8124962,125,18,182,75
8138887,183,32,198,90
8138888,141,32,106,58
8129297,19,34,105,59
8143510,38,34,265,115
8033204,258,21,251,102
8140294,226,19,268,106
8033200,95,29,157,74
8033216,178,15,222,87
8033201,194,7,235,87
8033220,105,31,177,82
8033199,4,24,200,86
8033215,25,38,183,89
8133402,234,30,195,88
8033191,9,19,135,60
8033190,173,23,201,85
8141964,38,26,93,49
8130259,36,8,137,53
8039985,94,35,134,70
8039984,101,14,192,76
8031197,30,16,252,99
8135406,70,10,97,40
8124346,98,22,95,48
8124345,66,10,111,45
8130257,75,35,251,111
8130258,123,35,125,67
8113841,168,25,209,89
8113848,126,39,271,120
8113844,113,20,179,76
8113846,82,26,126,61
8015762,101,29,94,52
8134679,169,21,181,77
8109923,138,20,174,74
6220476,60,24,111,54
6220475,177,26,173,77
6220474,26,12,218,84
6220473,134,12,246,94
6220472,217,10,190,73
6220471,72,26,184,81
8140195,77,18,133,58
8133926,32,18,205,83
8140199,150,21,173,74
8133930,49,28,224,97
8133919,37,34,120,64
8140196,68,14,132,55
8133920,125,22,216,90
8136509,136,37,156,79
8133927,183,36,151,76
8140198,10,31,153,74
8133925,229,20,196,82
8133922,59,10,160,63
8133921,160,16,136,58
8133923,103,39,108,63
8133924,88,17,119,53
8140194,121,25,193,84
8133928,257,17,223,89
8133932,49,25,173,77
8133931,111,21,128,58
8133929,159,38,263,117
8139946,90,5,158,59
8136861,110,34,176,84
8122098,139,29,115,59
8039646,115,6,240,88
9999386,176,28,197,87
8023269,71,21,108,51
8023307,92,25,86,46
8034167,193,8,245,91
8023291,92,23,254,104
8141779,10,15,200,80
8141778,45,24,216,91
8141777,21,9,141,55
8141780,105,40,166,84
8141781,118,35,109,61
8141782,129,39,105,62
8141783,266,26,253,105
8141784,12,33,214,96
8141785,125,17,88,42
8032456,106,19,81,41
8121850,190,39,173,86
8023222,50,38,263,117
8121827,77,32,128,66
8121841,105,6,132,50
8121991,133,10,172,67
8034163,91,7,209,78
8143502,111,15,153,63
8024857,112,17,112,50
8032444,93,8,133,52
8023255,56,17,113,51
8023256,22,12,184,72
8121834,85,32,262,113
8024851,41,8,77,32
8121992,136,28,219,95
8143504,52,18,194,80
8024854,142,6,169,63
8143505,123,13,209,82
8143503,53,15,212,84
8121994,197,13,205,80
8128349,80,9,183,70
8128347,136,16,146,62
8143506,164,25,216,92
8121826,198,28,165,76
8143517,254,18,252,100
8121838,200,33,172,82
8025570,162,29,155,73
8128348,136,34,276,119
8041280,120,16,101,46
8120913,78,13,157,63
8111968,88,25,88,47
8111960,18,27,213,92
8111961,88,37,177,86
8111948,137,8,143,55
8132747,217,5,210,77
8120915,127,15,180,73
8126612,83,18,163,69
8123704,112,24,92,48
8126610,141,13,128,53
8132742,78,9,115,46
8111959,10,39,112,65
8126614,180,20,235,95
8135843,196,16,179,73
8135845,270,19,258,103
8135844,93,6,110,42
8123707,168,29,177,81
8132743,33,39,261,117
8035504,273,31,268,114
8122095,174,19,185,77
8122668,228,18,231,93
8036403,158,10,246,93
8121953,115,6,175,65
8122949,9,6,131,50
8121952,34,27,270,112
8121947,86,35,99,57
8036384,143,38,118,66
8036398,127,14,209,82
8122097,202,17,221,88
8036391,60,13,110,47
8135847,178,27,263,110
8133866,146,17,218,87
8135848,165,19,224,91
8135849,51,37,256,114
8133403,137,21,207,86
8122665,229,11,195,75
8133405,152,17,158,66
8135850,204,34,249,109
8122951,51,18,100,47
8023309,64,39,242,110
8122166,230,19,191,79
8035659,138,40,144,76
8023289,79,8,142,55
8132707,161,28,177,80
8007969,121,16,100,45
8039664,65,6,247,90
8126064,64,26,152,70
8020295,132,30,107,57
8133237,49,13,88,39
8135863,202,40,200,96
8133230,15,11,237,90
8133234,110,32,110,59
8133232,12,25,104,53
8133233,108,28,196,87
8135864,109,30,148,71
8133231,188,8,152,58
8135865,37,8,229,85
8133235,133,33,214,96
8003313,46,5,70,28
8141861,107,20,96,47
8143703,102,34,127,67
8143938,152,21,192,81
8143939,57,12,88,39
8132567,21,20,230,94
8132569,44,37,272,119
8140708,3,13,223,87
8140784,7,12,206,80
8143702,1,27,126,62
8136078,36,30,130,65
8136079,97,26,221,94
8140785,65,10,108,44
8140709,79,21,83,43
8140711,20,25,128,61
8140710,164,8,147,57
8134482,117,8,80,33
8140712,56,31,232,101
8129333,20,35,107,60
8129334,73,16,236,93
8138369,146,35,173,83
8140787,27,24,140,65
8140716,48,14,203,80
8143704,50,12,199,77
8134056,79,11,92,39
8140786,9,32,222,99
8143706,261,32,259,111
8141226,48,38,277,122
8141246,13,33,150,74
8034590,57,10,131,52
8034593,150,14,220,86
8034589,136,13,224,87
8034592,167,31,138,68
9996048,257,30,258,110
9996047,48,28,155,72
8038492,36,31,217,96
8041382,113,32,146,72
8041383,157,40,221,103
8022072,219,32,259,111
8009227,109,38,152,78
8041384,31,28,129,63
8016464,27,11,136,55
4884042,72,19,245,98
8141643,107,7,110,43
8030253,166,36,181,87
8015666,143,39,215,101
8138054,44,39,271,120
8039622,104,15,96,43
8039621,128,31,227,100
8039623,101,14,77,36
8134342,135,20,106,50
8121340,208,17,200,81
8039620,71,38,166,83
8121339,226,23,228,95
8139637,99,14,206,81
8139638,135,21,223,92
8038652,22,19,94,45
8139631,5,28,150,71
8139632,76,10,154,60
8139633,191,9,240,90
8139634,97,33,241,106
8139635,231,40,211,100
8139636,52,25,102,52
8113596,153,32,185,86
8025418,50,10,190,73
8025429,45,10,196,75
8025417,190,24,155,70
8025428,174,28,254,107
8115681,118,11,228,87
8115684,133,40,120,68
8115680,61,29,231,100
8115683,90,39,114,65
8025415,43,14,147,61
8025426,306,40,278,123
8139042,70,39,114,65
8136448,19,31,244,106
8136449,31,32,98,55
8142701,78,38,125,68
8128984,50,31,210,94
8128985,22,12,140,57
8025421,5,22,222,92
8025440,88,20,146,64
8025416,140,12,164,65
8025427,64,32,141,70
8018337,207,37,281,122
8115685,63,37,157,79
8012070,243,5,203,74
8025453,46,15,140,59
8136450,60,36,245,109
8138943,174,14,175,70
8128883,43,15,193,77
8128887,91,9,88,37
8136451,239,9,256,95
8138701,59,30,168,78
8138702,157,37,156,79
8142702,71,33,108,59
8136452,142,8,178,68
8138703,2,34,161,78
8025396,125,5,208,76
8025407,128,9,115,46
8025414,65,11,148,59
8025395,71,12,143,58
8025406,161,30,254,108
8115678,119,9,151,59
8115679,46,20,95,46
8115675,42,12,190,74
8115677,133,32,157,76
8025382,276,39,240,109
8025404,122,34,243,107
8139043,102,22,120,56
8136446,35,32,176,82
8136447,71,31,139,69
8142700,251,34,233,104
8128982,1,25,99,51
8128983,20,22,154,68
8025399,93,40,172,86
8025410,49,23,128,60
8025394,53,37,166,82
8025405,90,24,169,75
8141295,88,20,223,91
8126845,80,5,93,36
8123572,139,24,228,95
8126850,273,25,274,112
8130254,130,26,124,60
8126847,82,26,99,52
8123574,102,27,228,97
8126848,213,33,274,117
8123575,43,20,227,92
8126846,49,8,75,31
8123573,108,37,246,110
8126849,70,27,111,56
8123576,133,37,279,122
8128517,151,21,248,100
8025375,37,37,224,102
8140438,123,8,117,46
8014115,101,12,84,37
8133611,32,30,154,73
8141646,75,27,140,67
8030429,263,9,259,97
8041385,73,29,218,95
8041386,66,32,102,57
8026696,150,10,212,81
8141654,238,9,250,93
9999864,217,11,229,87
8132373,98,38,189,91
8009276,146,19,115,53
8015318,46,16,253,99
8121579,74,30,212,94
8121580,75,19,124,56
8031005,165,32,210,94
8021812,119,13,125,52
8021811,240,7,217,81
8132363,58,24,244,101
8121578,189,16,252,99
8121581,59,34,125,66
8135962,79,13,208,81
8141110,192,15,154,64
8125665,37,6,116,45
8132374,193,28,194,86
8132375,177,34,159,78
8020020,181,36,208,96
9996288,260,39,284,125
9997435,190,10,186,72
8033953,61,19,167,71
8113609,100,37,117,65
9996828,177,5,171,63
9997436,35,28,104,55
8014141,177,14,155,63
8039420,259,31,247,107
8010498,8,23,146,66
8038494,34,9,75,32
8013101,17,31,161,77
8018841,289,29,278,116
8015989,243,9,244,91
8128504,138,24,171,75
8128505,137,28,102,54
8116825,17,7,136,52
8039859,167,15,217,86
8039860,129,21,138,62
8034228,194,38,219,101
8021716,274,25,261,108
8123917,58,28,259,109
8123918,114,37,112,63
8123919,61,27,270,112
8123916,17,15,81,38
8123920,25,7,83,34
8142813,115,7,132,51
8032493,195,31,182,84
8027479,84,35,120,65
8110946,209,38,177,87
8122325,80,13,251,96
8122324,112,28,151,71
8116977,158,21,180,77
8116978,222,18,233,93
8012579,28,31,120,62
8012578,34,9,253,94
8014919,0,21,222,91
8014920,54,9,70,30
8133268,21,17,165,69
8133267,57,10,235,89
8022262,189,31,166,78
8128782,110,40,205,98
8128781,54,17,161,67
8020603,79,28,134,65
8020601,27,26,266,110
6300171,19,9,87,36
6309931,100,35,173,83
8021925,45,31,214,95
8123033,11,39,144,76
8020602,198,12,200,78
8040094,121,23,244,100
9999673,118,15,101,45
9999676,154,32,178,83
9999675,236,35,256,112
8021967,78,11,156,62
6032604,270,14,235,91
8021969,179,12,250,95
8021968,114,8,203,76
8123031,41,17,250,99
8040092,107,40,182,90
6030872,35,11,242,92
8143495,40,6,85,34
8143496,188,32,217,97
8143497,80,8,127,50
8143498,68,37,122,67
8003769,19,14,192,76
9931820,14,9,238,89
8003768,119,31,125,64
8003762,122,13,147,60
9931822,181,35,220,100
8003759,120,24,173,76
8003763,58,31,98,54
8003807,233,30,227,99
8003772,0,6,102,40
8003774,183,10,228,86
8003773,49,21,141,63
8003765,12,5,155,58
8003771,40,13,157,63
8003767,46,28,237,101
8003776,5,16,208,83
8003778,26,7,115,45
8003758,63,22,83,43
8003770,15,10,135,54
8003757,65,25,166,74
8003779,145,19,133,59
8003761,76,22,140,63
8003780,45,35,270,117
8003781,106,22,84,44
8003760,83,25,128,61
8003783,189,39,196,94
8003764,79,9,89,37
8003784,30,35,125,67
8003808,158,16,178,73
8003766,17,32,149,73
8003756,241,19,232,94
8003785,105,11,221,85
8003809,110,23,149,67
9931825,110,22,256,104
8003810,62,36,230,104
8016538,121,21,164,71
8016535,111,16,87,41
8016539,156,8,191,72
8016536,223,13,201,79
8016540,106,22,196,83
8016537,0,21,92,46
8032936,85,24,184,80
8032928,136,5,215,79
8132472,42,37,215,99
8112552,136,35,105,60
8112555,247,6,256,94
8112556,212,26,265,110
8112558,86,11,245,93
8112564,138,32,164,78
8112561,173,12,195,76
8112562,17,19,95,46
8112563,304,31,273,116
8021627,23,19,194,80
8133637,101,40,116,67
8133638,148,20,112,52
8133639,62,40,129,71
8142181,40,5,133,50
8131562,7,31,190,87
8131573,177,21,174,75
8142169,298,16,261,102
8142183,64,11,112,46
8131561,29,35,110,61
8131564,85,13,75,35
8131565,101,12,246,94
8131567,82,5,218,80
8135543,113,9,230,86
8135515,119,38,169,84
8135514,68,31,205,92
8137794,83,18,120,54
8137793,189,29,279,117
8131560,112,34,212,96
8137795,36,20,86,43
8131570,166,8,255,94
8131574,77,12,147,59
8142182,80,32,152,74
8142170,76,22,159,70
8131563,58,29,89,50
8131572,105,40,184,90
8138260,116,20,97,47
8137797,165,10,187,72
8131568,258,9,254,95
8138945,286,11,248,94
8138950,50,16,189,77
8135029,131,34,234,104
8133633,127,36,284,123
8142904,4,10,199,76
8133635,54,12,162,65
8142905,126,24,155,70
8133632,27,22,109,52
8142903,98,18,122,54
8133636,129,36,135,71
8142906,112,17,161,67
8142899,1,25,177,78
8142900,111,32,127,65
8142902,158,33,208,94
8142901,78,11,150,60
8135516,3,21,97,48
8135517,26,40,131,72
8135518,182,27,276,114
8135520,72,30,224,98
8135519,114,11,204,79
8133631,137,20,248,100
8142898,225,33,246,108
8138903,1,39,116,66
8138904,191,13,197,77
8138902,6,19,221,90
8136647,37,22,154,68
8136648,97,12,74,34
8139244,107,11,261,99
8139243,106,24,191,82
8139245,222,25,242,101
8134584,275,12,238,91
8134586,116,25,114,56
8134588,57,9,73,31
8134599,57,38,155,79
8134592,206,24,167,74
8134590,20,20,213,88
8134594,96,12,108,46
8134593,77,28,96,52
8134583,20,8,73,31
8139239,71,39,174,86
8134596,76,10,145,57
8134605,102,9,94,39
8134603,27,10,137,54
8134604,16,5,195,72
8134587,30,29,241,103
8134597,115,8,98,40
8134598,18,34,159,78
8134585,115,38,255,114
8134595,92,26,94,50
8134589,118,33,218,98
8136646,37,15,198,79
8136645,157,40,125,70
8139240,194,39,160,81
8139241,13,6,223,82
8139242,31,7,119,46
8136649,64,40,218,102
8132853,111,7,230,85
8141467,84,35,167,81
8139039,43,12,148,60
8139040,27,40,200,96
8139041,256,11,233,89
8138134,45,18,250,99
8138135,174,11,183,71
8138133,59,30,163,77
8132746,88,23,132,61
8132745,161,11,183,71
8110785,64,36,151,76
8110784,123,12,99,42
8042653,117,31,147,72
8039042,165,15,184,74
8126102,149,8,131,51
8126101,141,21,160,70
8126131,185,35,197,92
6300000,194,6,185,69
8024982,137,15,253,98
6031229,58,23,174,76
6031227,101,39,222,103
8024984,16,36,190,90
6031226,188,18,151,65
8002977,37,38,158,80
6031221,16,31,169,79
6031225,81,18,122,54
6030914,211,37,277,121
6530767,15,17,81,39
6031217,106,32,115,61
8118998,159,13,169,68
6031228,34,20,98,47
8118999,142,29,114,59
8002978,201,25,254,105
8135309,96,24,101,51
8119000,32,13,128,53
8135310,132,20,95,46
8034554,26,20,98,47
8024981,11,14,219,86
8135311,38,9,157,61
8123613,81,18,263,104
8125318,74,5,186,68
8125320,175,7,178,67
8125321,150,36,233,105
8140097,41,38,127,69
8127519,198,8,247,92
8039661,153,9,114,46
8110220,73,36,186,89
8110232,182,7,214,79
8130918,162,28,137,66
8110205,275,29,272,114
8130919,52,5,97,37
8110222,113,14,187,75
8110218,55,16,118,52
8110216,230,27,206,90
8110219,111,39,196,94
8110209,121,16,258,101
8110223,1,34,120,64
8110237,178,6,142,54
8110211,217,32,228,101
8110201,82,39,107,63
8110198,123,34,96,56
8110199,97,34,170,82
8110197,220,30,190,86
8136151,74,38,103,61
8110215,53,18,226,91
8136152,142,37,191,91
8136153,154,32,277,118
8110214,98,31,227,100
8110213,280,26,260,108
8136154,207,37,267,118
8110202,5,29,243,104
8110203,55,31,249,107
8110204,26,15,180,73
8110224,123,11,243,92
8110231,125,7,245,90
8110225,47,31,201,91
8110235,148,35,238,106
8110238,169,35,149,75
8140052,184,32,217,97
8133625,88,38,233,106
8133618,33,13,117,49
8127321,20,28,115,58
8133615,86,8,194,73
8140053,21,22,122,57
8140054,124,16,163,67
8014762,64,17,247,98
8015613,266,16,258,101
8014761,89,23,197,84
8015614,256,18,222,89
8020344,143,13,192,76
8020340,92,21,259,104
8001509,40,12,114,48
8020343,107,25,98,51
8020341,312,34,279,120
8020342,149,8,148,57
8139786,7,36,98,58
8139769,45,20,259,104
8142051,67,34,139,71
8139782,122,26,251,105
8139793,232,24,221,93
8139783,153,23,165,73
8139784,115,29,225,98
8139785,123,16,203,81
8139787,149,24,122,58
8139760,144,12,229,88
8139765,36,32,220,98
8139780,173,30,231,100
8139789,229,27,193,85
8139777,40,5,249,90
8139790,26,33,273,117
8139778,131,21,222,91
8139791,295,28,265,111
8139779,12,15,176,71
8139788,77,12,151,61
8139776,135,34,255,111
8142050,21,7,232,86
8139770,101,36,229,104
8142048,122,19,135,60
8139763,40,6,136,52
8139775,39,35,118,64
8139772,181,19,145,63
8139773,216,37,177,86
8139774,164,12,220,85
8139771,127,12,122,51
8139781,10,21,238,97
8117177,16,37,132,70
8117178,149,24,229,96
8142075,150,28,230,99
8142074,18,31,210,94
8140130,54,11,126,51
8140129,39,27,234,99
8126983,31,22,155,69
8140121,153,32,275,117
8126988,83,33,219,98
8129526,80,9,141,55
8119580,155,5,143,53
8138123,24,7,107,42
8132407,17,7,154,58
8132401,9,12,224,86
8119578,6,28,110,57
8140126,154,22,243,99
8134738,13,32,222,99
8132397,85,10,168,65
8119579,93,7,117,46
8134743,191,33,261,113
8126982,84,29,115,59
8119581,148,40,109,64
9931781,133,32,220,98
8002291,188,36,218,100
